ID,Sesion,Nivel,Intento,Fecha,Tiempo,Evento
30,3,3,5,2025-11-13,15:24:59.477,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:00.076,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:00.210,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:00.343,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:00.809,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:00.977,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:01.108,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:01.311,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:01.443,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:01.610,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:01.777,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:01.910,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:02.075,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:02.209,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:02.343,Empieza pregunta y decision
30,3,3,5,2025-11-13,15:25:02.344,Pregunta parada
30,3,3,5,2025-11-13,15:25:02.376,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:02.376,Ubicacion bien enviada
30,3,3,5,2025-11-13,15:25:02.510,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:02.677,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:02.877,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:03.008,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:03.110,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:03.741,Termina pregunta y decision
30,3,3,5,2025-11-13,15:25:03.742,Respuesta parada Si
30,3,3,5,2025-11-13,15:25:04.176,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:04.376,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:04.542,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:04.676,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:04.809,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:05.375,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:05.409,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:06.178,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:06.442,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:06.675,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:06.909,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:07.874,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:08.076,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:08.243,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:08.277,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:08.409,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:08.411,Empieza pregunta y decision
30,3,3,5,2025-11-13,15:25:08.412,Pregunta parada
30,3,3,5,2025-11-13,15:25:08.640,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:09.076,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:09.079,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:09.276,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:09.341,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:09.476,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:09.643,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:09.676,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:10.110,Termina pregunta y decision
30,3,3,5,2025-11-13,15:25:10.111,Respuesta parada Si
30,3,3,5,2025-11-13,15:25:10.643,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:10.645,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:10.842,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:10.974,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:11.242,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:11.276,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:11.475,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:11.477,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:11.674,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:11.843,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:12.042,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:12.076,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:12.409,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:12.411,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:12.576,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:12.578,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:12.771,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:12.802,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:12.970,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:13.004,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:13.135,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:13.337,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:13.370,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:13.504,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:13.536,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:13.703,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:14.069,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:14.237,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:14.270,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:14.402,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:14.470,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:14.571,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:15.102,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:15.237,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:15.302,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:15.402,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:15.504,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:15.637,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:15.770,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:15.873,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:15.968,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:16.168,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:16.239,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:16.370,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:16.503,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:16.637,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:16.902,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:17.204,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:18.104,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:18.269,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:18.470,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:18.504,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:18.669,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:18.671,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:18.835,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:19.002,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:19.070,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:19.202,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:19.437,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:19.603,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:19.969,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:21.302,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:21.703,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:21.804,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:21.901,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:22.001,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:22.770,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:23.269,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:23.403,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:23.568,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:23.603,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:23.734,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:23.768,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:23.935,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:23.968,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.070,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.171,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.268,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.370,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.403,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.536,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.634,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.737,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.770,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:24.902,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:25.001,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:25.236,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:25.335,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:25.437,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:25.470,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:25.603,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:25.801,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:25.970,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:26.770,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:26.902,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:27.003,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:27.102,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:27.236,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:27.469,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:27.570,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:27.703,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:27.801,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:28.170,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:28.503,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:28.701,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:28.703,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:28.902,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:28.936,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:29.103,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:29.201,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:29.434,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:29.602,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:29.803,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:29.805,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:30.002,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:30.534,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:30.869,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:31.103,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:31.267,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:32.034,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:32.236,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:32.570,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:32.836,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:33.336,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:33.468,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:33.600,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:34.035,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:34.236,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:34.435,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:34.601,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:35.034,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:35.202,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:35.401,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:35.569,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:35.770,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:35.969,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:36.136,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:36.367,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:36.569,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:36.736,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:36.936,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:37.236,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:38.303,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:38.836,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:39.569,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:39.571,Ubicacion enviada
30,3,3,5,2025-11-13,15:25:39.669,Ubicacion enviada
30,3,3,6,2025-11-13,15:26:44.048,Inicio juego
30,3,3,6,2025-11-13,15:26:44.051,Reglas incumplidas
30,3,3,6,2025-11-13,15:27:23.272,Planificacion guardada
30,3,3,6,2025-11-13,15:27:23.488,Hora salida seleccionada
30,3,3,7,2025-11-13,15:33:35.140,Inicio juego
30,3,3,7,2025-11-13,15:33:35.143,Reglas incumplidas
30,3,3,7,2025-11-13,15:33:38.848,Planificacion guardada
30,3,3,7,2025-11-13,15:33:39.059,Hora salida seleccionada
30,3,3,7,2025-11-13,15:33:53.596,Empieza pregunta y decision
30,3,3,7,2025-11-13,15:33:53.597,Pregunta parada
30,3,3,7,2025-11-13,15:33:59.407,Termina pregunta y decision
30,3,3,7,2025-11-13,15:33:59.408,Respuesta parada Si
30,3,3,7,2025-11-13,15:34:04.067,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:04.134,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:04.301,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:04.501,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:04.733,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:04.801,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:04.901,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:05.567,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:05.568,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:05.767,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:05.935,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:06.101,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:06.267,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:06.434,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:06.601,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:07.046,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:07.145,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:07.312,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:07.479,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:07.712,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:07.713,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:07.845,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:08.012,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:08.178,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:08.345,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:08.373,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:08.473,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:08.640,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:08.773,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:08.939,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:08.973,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:09.106,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:09.239,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:09.606,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:09.772,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:09.905,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:10.006,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:10.040,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:10.173,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:10.273,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:10.338,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:10.339,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:10.606,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:10.705,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:10.905,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.138,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.206,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.339,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.341,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.539,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.541,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.638,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.772,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.838,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:11.973,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:12.173,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:12.440,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:12.441,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:12.573,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:12.706,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:12.839,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:12.971,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:13.106,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:13.439,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:13.573,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:13.706,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:13.906,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:14.039,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:14.239,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:14.373,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:14.539,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:15.006,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:15.172,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:15.340,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:15.471,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:15.639,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:15.939,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:16.206,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:16.371,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:16.539,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:16.706,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:16.805,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:17.071,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:17.606,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:17.772,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:18.006,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:18.371,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:18.539,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:18.706,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:18.905,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:19.038,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:19.205,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:19.509,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:19.938,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:20.005,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:20.105,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:20.239,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:20.438,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:20.805,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:20.872,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:20.972,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:21.106,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:21.439,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:21.739,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:21.772,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:21.939,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:22.205,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:22.371,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:22.439,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:22.538,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:22.704,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:22.906,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:23.106,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:23.372,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:23.539,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:23.705,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:23.972,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:24.104,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:24.171,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:24.272,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:24.304,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:24.404,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:24.472,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:24.771,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:24.938,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:25.005,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:25.406,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:25.572,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:25.866,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:26.333,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:26.466,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:26.665,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:26.766,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:26.767,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:26.899,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:26.933,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:27.400,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:27.433,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:27.500,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:27.667,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:27.833,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:28.300,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:28.399,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:28.600,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:28.765,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:28.900,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:29.067,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:29.200,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:29.233,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:29.400,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:29.832,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:29.966,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:30.066,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:30.233,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:30.433,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:30.832,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:31.033,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:31.233,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:31.365,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:31.467,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:31.798,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:31.866,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:31.999,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:32.844,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:33.844,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:34.111,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:34.344,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:34.478,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:34.610,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:34.744,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:34.911,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:35.077,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:35.344,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:35.509,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:35.712,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:36.011,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:36.744,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:36.976,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:37.276,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:37.677,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:37.844,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:37.978,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:38.377,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:38.511,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:39.042,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:39.242,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:39.477,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:40.049,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:40.182,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:40.349,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:40.516,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:40.716,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:40.882,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:41.049,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:41.249,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:41.381,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:41.449,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:41.548,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:41.714,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:41.849,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:41.850,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:41.981,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:42.015,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:42.115,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:42.248,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:42.283,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:42.416,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:42.417,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:42.682,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:42.782,Ubicacion enviada
30,3,3,7,2025-11-13,15:34:42.915,Ubicacion enviada
